antecedent,consequent,weight,count,source_row,confidence
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=High AND Wind=Medium AND N=Low AND E=Low AND W=3,Poor,0.4287446958491009,1,196,0.9962826921406991
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=High AND Wind=Medium AND N=Low AND E=Normal AND W=0,Acceptable,0.3430811978590424,1,669,0.9073688706803089
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=High AND Wind=Medium AND N=Normal AND E=Normal AND W=0,Acceptable,0.3773946360153254,1,851,0.0753321438871051
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=High AND Wind=Medium AND N=Normal AND E=Normal AND W=0,Poor,0.4731800766283526,2,93,0.9246678560988544
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=High AND Wind=Medium AND N=Normal AND E=Normal AND W=3,Poor,0.4110844947583645,1,837,0.9230127649920679
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=Low AND Wind=Low AND N=High AND E=Normal AND W=0,Acceptable,0.3625879235956171,1,843,0.9784962131856867
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=Low AND Wind=Low AND N=Normal AND E=Low AND W=3,Poor,0.3674510773478893,1,990,0.7223944623602918
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=Low AND Wind=Low AND N=Normal AND E=Normal AND W=1,Poor,0.3825115835775136,1,762,0.8320780099171222
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=Low AND Wind=Medium AND N=Low AND E=Low AND W=3,Acceptable,0.4264606582051746,1,1062,0.9764416694823019
Tin=Cold AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=Low AND Wind=Medium AND N=Low AND E=Normal AND W=3,Acceptable,0.3622823006646005,2,1071,0.9949726228036982
